timestamp,pr_url,finding_id,tool_name,finding_type,finding_url,evaluator_id,master_rating,master_reasoning,finding_summary,detection_latency_ms,false_positive_link
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392317296,amazon-q-developer[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317296,haiku,3,"Amazon-Q mixed sync/AtomicLong in AgentThrottle — plausibly real concurrency smell, medium signal.",:stop_sign: **Race Condition**: The method mixes synchronized with AtomicLong CAS operations incorr…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392321405,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321405,haiku,1,Duplicate-char-in-class on update-imports.mjs regex — likely false positive on char class with `'` quotes.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392321409,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321409,haiku,1,"Duplicate `'` in char class — same false-positive pattern, same file.","## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392321414,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321414,haiku,1,Duplicate `'` in char class — same false-positive pattern.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392321419,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321419,haiku,1,"Duplicate `""` in char class — likely false positive.","## Duplicate character in character class Character '""' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392321425,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321425,haiku,1,Duplicate `'` in char class — same false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392321431,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321431,haiku,1,"Duplicate `""` in char class — same false positive.","## Duplicate character in character class Character '""' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392321439,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321439,haiku,1,Duplicate `'` in char class — same false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392321444,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321444,haiku,1,"Duplicate `""` in char class — same false positive.","## Duplicate character in character class Character '""' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392321448,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321448,haiku,1,Duplicate `'` in char class — same false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392321454,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321454,haiku,1,"Duplicate `""` in char class — same false positive.","## Duplicate character in character class Character '""' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392329024,gemini-code-assist[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392329024,haiku,4,"Gemini high-priority: error swallow in catch block of AdtAgentCommandSupport — plausible real issue, worth follow-up.","![high](https://www.gstatic.com/codereviewagent/high-priority.svg) In the `catch` block, if `resolv…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392329035,gemini-code-assist[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392329035,haiku,4,"Gemini high-priority: token bucket refill bug in AgentThrottle — plausibly real, worth follow-up.",![high](https://www.gstatic.com/codereviewagent/high-priority.svg) There is a token bucket refill b…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392329040,gemini-code-assist[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392329040,haiku,3,"Gemini medium: custom SimpleMcpServer concern — could be real architectural note, medium.",![medium](https://www.gstatic.com/codereviewagent/medium-priority.svg) The custom `SimpleMcpServer`…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392504225,ThePlenkov,code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392504225,haiku,2,"Acknowledge-deferred CodeScene CC finding on main.ts — flagged, will refactor in follow-up per author; not a must-fix here.",Acknowledged — `main` in tools/openadt-mcp-agent/src/main.ts exceeds the CC ≤ 9 ceiling. Splitting …,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392504341,ThePlenkov,code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392504341,haiku,2,"Duplicate of the above acknowledge-deferred main.ts finding — same area, same author reply.","Same as the related `main` finding above — acknowledged, will be refactored in a follow-up PR. Code…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392504398,ThePlenkov,code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392504398,haiku,2,"Acknowledge-deferred CC on stdio-proxy.ts — same foundation-refactor pattern, deferred.",Acknowledged. stdio-proxy.ts has multiple CC > 9 methods; this PR is the foundation refactor (trans…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392507555,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507555,haiku,1,Duplicate `'` in char class — same false-positive regex flag.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392507560,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507560,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392507563,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507563,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392507571,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507571,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392507576,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507576,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392507581,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507581,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392507590,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507590,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392507597,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507597,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392507605,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507605,haiku,2,"Unused variable mockTransport in test — likely real but low-impact cleanup, easy fix.","## Unused variable, import, function or class Unused variable mockTransport. --- <p>To fix this wit…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3392507617,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507617,haiku,2,Unused imports afterEach/mock in test — likely real low-impact cleanup.,"## Unused variable, import, function or class Unused imports afterEach, mock. --- <p>The fix is to …",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3394437183,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3394437183,haiku,1,"Duplicate `'` in char class — false positive, repeated.","## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3394437197,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3394437197,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3394437209,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3394437209,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3394437220,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3394437220,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3394437227,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3394437227,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3394437238,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3394437238,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3394437243,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3394437243,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3394437255,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3394437255,haiku,1,Duplicate `'` in char class — false positive.,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398290829,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398290829,haiku,2,CodeScene delta Complex Method on e2e/cli.ts — acknowledge-deferred pattern for the foundation refactor.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398290881,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398290881,haiku,2,CodeScene Complex Conditional on e2e/cli.ts — deferred per pattern.,[//]: # (cs-code-health) ❌ New issue: [**Complex Conditional**](https://codescene.io/projects/80949…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398290916,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398290916,haiku,2,CodeScene Complex Method on e2e framework/context.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398290948,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398290948,haiku,2,CodeScene Bumpy Road on e2e framework/context.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Bumpy Road Ahead**](https://codescene.io/projects/80949/de…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398290984,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398290984,haiku,2,CodeScene Complex Method on e2e framework/dispatch.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398291018,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398291018,haiku,2,CodeScene Excess Function Arguments on e2e framework/dispatch.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Excess Number of Function Arguments**](https://codescene.i…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398291063,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398291063,haiku,2,CodeScene Complex Method on e2e framework/execute.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398291097,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398291097,haiku,2,CodeScene Complex Method on e2e framework/project-config.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398291150,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398291150,haiku,2,CodeScene Code Duplication on e2e/openadt-adapter.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Code Duplication**](https://codescene.io/projects/80949/de…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398291182,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398291182,haiku,2,CodeScene Complex Method on e2e/openadt-adapter.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398291225,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398291225,haiku,2,CodeScene Complex Method on scripts/verify-agent-memory.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398291272,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398291272,haiku,2,CodeScene Bumpy Road on scripts/verify-agent-memory.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Bumpy Road Ahead**](https://codescene.io/projects/80949/de…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398291362,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398291362,haiku,2,CodeScene Complex Method on scripts/verify-fixtures-only.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398291414,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398291414,haiku,2,CodeScene Bumpy Road on scripts/verify-fixtures-only.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Bumpy Road Ahead**](https://codescene.io/projects/80949/de…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398295737,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398295737,haiku,3,"Invocation-of-non-function in cli/main.ts — plausible real TS issue, medium.",## Invocation of non-function Callee is not a function: it has type undefined. --- To fix this safe…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398295758,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398295758,haiku,3,"Invocation-of-non-function in cli/main.ts — likely duplicate of 3398295737, same file.",## Invocation of non-function Callee is not a function: it has type undefined. --- General fix: bef…,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398295773,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398295773,haiku,3,"Invocation-of-non-function in cli/main.ts — third instance, likely cluster.",## Invocation of non-function Callee is not a function: it has type undefined. --- <p>The best fix …,0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3398295787,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3398295787,haiku,2,"Unused mockTransport in test — duplicate of 3392507605, low-impact.","## Unused variable, import, function or class Unused variable mockTransport. --- To fix this withou…",0,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3404283001,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3404283001,haiku,2,CodeScene Complex Method on packages/adt-config/src/config.ts — deferred foundation refactor pattern.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,112000,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3404283031,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3404283031,haiku,2,CodeScene Large Method on packages/adt-config/src/config.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Large Method**](https://codescene.io/projects/80949/delta?…,112000,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3404283068,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3404283068,haiku,2,CodeScene Complex Method on packages/adt-lsp-mcp/src/main.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,113000,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3404283091,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3404283091,haiku,2,CodeScene Complex Method on packages/adt-mcp/src/cli.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,113000,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3404283122,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3404283122,haiku,2,CodeScene Complex Conditional on packages/adt-mcp/src/mcp-stdio-entry.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Complex Conditional**](https://codescene.io/projects/80949…,113000,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3404283165,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3404283165,haiku,2,CodeScene Complex Method on packages/adt-mcp/src/mesh-server.ts — deferred.,[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,114000,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3404284105,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3404284105,haiku,3,"Unhandled stream-pipe error in adt-lsp-mcp main.ts — plausible real issue, medium.",## Unhandled error in stream pipeline Stream pipe without error handling on the source stream. Erro…,124000,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3404284125,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3404284125,haiku,3,"Unhandled stream-pipe error in adt-mcp transport/stdio.ts — plausible real issue, medium.",## Unhandled error in stream pipeline Stream pipe without error handling on the source stream. Erro…,124000,
2026-06-12T16:50:46.845Z,https://github.com/abapify/openadt/pull/89,review:3404284135,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3404284135,haiku,2,"Unused imports in main.test.ts — duplicate of 3392507617, low-impact cleanup.","## Unused variable, import, function or class Unused imports afterEach, mock. --- <p>To fix this cl…",124000,
